gestion_id,folio,cliente_id,ejecutivo,fecha,tipo,resultado,observacion
2105,10512,C003,Valentina Soto,2024-05-10,Email,Contactado,Cliente indica que pagará fin de mes
2106,10513,C014,Carlos Rojas,2024-09-01,WhatsApp,Sin respuesta,Cliente indica que pagará fin de mes
2107,10513,C014,Carlos Rojas,2024-02-10,Email,Contactado,No se pudo contactar
2108,10513,C014,Carlos Rojas,2024-03-03,Email,Acuerdo firmado,Solicita plazo adicional de 30 días
2109,10513,C014,Carlos Rojas,2024-06-26,Llamada,Promesa de pago,Cliente informó quiebra inminente
2110,10514,C009,Andrés Torres,2024-11-13,Email,Sin respuesta,Promete pago al 15 del mes
2111,10514,C009,Andrés Torres,2024-12-31,Llamada,Número equivocado,No se pudo contactar
2112,10514,C009,Andrés Torres,2024-09-19,Carta,Sin respuesta,"Disputa factura, enviada a revisión"
2113,10514,C009,Andrés Torres,2025-01-04,Carta,No contesta,
2114,10515,C012,Valentina Soto,2025-02-25,Carta,Sin respuesta,Acuerdo de cuotas establecido
2115,10515,C012,Valentina Soto,2025-02-06,Email,Sin respuesta,Acuerdo de cuotas establecido
2116,10515,C012,Valentina Soto,2024-09-18,WhatsApp,Sin respuesta,No se pudo contactar
2117,10515,C012,Valentina Soto,2024-07-12,Carta,Acuerdo firmado,
2118,10515,C012,Valentina Soto,2024-09-08,Llamada,No contesta,Solicita plazo adicional de 30 días
2119,10517,C005,Andrés Torres,2024-03-23,WhatsApp,No contesta,No se pudo contactar
2120,10517,C005,Andrés Torres,2024-04-26,Email,Contactado,"Disputa factura, enviada a revisión"
2121,10517,C005,Andrés Torres,2024-10-10,Visita,Número equivocado,
2122,10517,C005,Andrés Torres,2025-02-17,Llamada,Contactado,
2123,10518,C012,Paola Muñoz,2024-08-30,Carta,Sin respuesta,Promete pago al 15 del mes
2124,10519,C014,Andrés Torres,2024-03-25,Llamada,Promesa de pago,Promete pago al 15 del mes
2125,10519,C014,Andrés Torres,2024-10-21,Llamada,Acuerdo firmado,Promete pago al 15 del mes
2126,10519,C014,Andrés Torres,2024-09-25,Llamada,No contesta,"Disputa factura, enviada a revisión"
2127,10519,C014,Andrés Torres,2024-08-23,Email,Número equivocado,Promete pago al 15 del mes
2128,10519,C014,Andrés Torres,2024-11-09,Llamada,Número equivocado,Acuerdo de cuotas establecido
2129,10520,C004,Carlos Rojas,2025-01-13,Carta,Contactado,Cliente informó quiebra inminente
2130,10521,C014,María González,2024-12-30,Email,Contactado,Cliente informó quiebra inminente
2131,10521,C014,María González,2025-01-30,Visita,Acuerdo firmado,Cliente indica que pagará fin de mes
2132,10521,C014,María González,2023-08-24,WhatsApp,Acuerdo firmado,Acuerdo de cuotas establecido
2133,10521,C014,María González,2024-11-02,Visita,Acuerdo firmado,Acuerdo de cuotas establecido
2134,10521,C014,María González,2023-10-18,Visita,Acuerdo firmado,"Disputa factura, enviada a revisión"
2135,10522,C014,Valentina Soto,2023-07-01,Carta,Número equivocado,Acuerdo de cuotas establecido
2136,10522,C014,Valentina Soto,2023-09-11,Email,Sin respuesta,Acuerdo de cuotas establecido
2137,10522,C014,Valentina Soto,2024-05-26,WhatsApp,Acuerdo firmado,Cliente indica que pagará fin de mes
2138,10524,C003,Valentina Soto,2024-09-19,Carta,Número equivocado,Acuerdo de cuotas establecido
2139,10524,C003,Valentina Soto,2023-09-27,Llamada,Promesa de pago,Cliente informó quiebra inminente
2140,10524,C003,Valentina Soto,2024-06-11,Email,Acuerdo firmado,
2141,10524,C003,Valentina Soto,2023-10-02,Visita,Contactado,
2142,10524,C003,Valentina Soto,2023-10-22,Carta,Acuerdo firmado,"Disputa factura, enviada a revisión"
2143,10525,C009,Paola Muñoz,2023-12-29,WhatsApp,Contactado,Acuerdo de cuotas establecido
2144,10525,C009,Paola Muñoz,2024-10-07,WhatsApp,Promesa de pago,No se pudo contactar
2145,10525,C009,Paola Muñoz,2024-07-12,Email,Promesa de pago,Acuerdo de cuotas establecido
2146,10525,C009,Paola Muñoz,2024-04-10,Visita,No contesta,"Disputa factura, enviada a revisión"
2147,10525,C009,Paola Muñoz,2024-10-17,Email,No contesta,Cliente indica que pagará fin de mes
2148,10525,C009,Paola Muñoz,2024-03-28,Llamada,Número equivocado,Cliente indica que pagará fin de mes
2149,10525,C009,Paola Muñoz,2024-03-03,WhatsApp,Acuerdo firmado,Cliente informó quiebra inminente
2150,10526,C010,Andrés Torres,2024-08-10,Email,Contactado,Acuerdo de cuotas establecido
2151,10527,C005,Carlos Rojas,2024-12-20,Carta,Sin respuesta,Cliente indica que pagará fin de mes
2152,10527,C005,Carlos Rojas,2025-01-17,Carta,Contactado,No se pudo contactar
2153,10527,C005,Carlos Rojas,2025-02-20,Visita,Contactado,No se pudo contactar
2154,10527,C005,Carlos Rojas,2025-01-17,Email,Promesa de pago,Cliente informó quiebra inminente
2155,10527,C005,Carlos Rojas,2025-02-09,Llamada,Número equivocado,Promete pago al 15 del mes
2156,10528,C003,Andrés Torres,2025-02-28,Llamada,Promesa de pago,Cliente informó quiebra inminente
2157,10528,C003,Andrés Torres,2025-03-01,Visita,Número equivocado,Cliente informó quiebra inminente
2158,10528,C003,Andrés Torres,2025-03-01,Carta,Sin respuesta,Cliente indica que pagará fin de mes
2159,10528,C003,Andrés Torres,2025-02-28,Carta,Contactado,Acuerdo de cuotas establecido
2160,10528,C003,Andrés Torres,2025-02-28,WhatsApp,Contactado,No se pudo contactar
2161,10529,C003,Andrés Torres,2025-01-02,WhatsApp,Número equivocado,Cliente informó quiebra inminente
2162,10529,C003,Andrés Torres,2024-12-08,Visita,Sin respuesta,Cliente indica que pagará fin de mes
2163,10529,C003,Andrés Torres,2024-11-21,Visita,Número equivocado,No se pudo contactar
2164,10529,C003,Andrés Torres,2024-11-02,Email,Sin respuesta,Promete pago al 15 del mes
2165,10530,C002,Paola Muñoz,2025-02-26,WhatsApp,Contactado,
2166,10530,C002,Paola Muñoz,2025-02-02,WhatsApp,Sin respuesta,
2167,10531,C008,María González,2024-09-20,Email,Sin respuesta,Acuerdo de cuotas establecido
2168,10531,C008,María González,2024-09-14,Carta,No contesta,Cliente informó quiebra inminente
2169,10531,C008,María González,2024-09-11,Visita,Promesa de pago,No se pudo contactar
2170,10531,C008,María González,2025-01-07,Email,Acuerdo firmado,Promete pago al 15 del mes
2171,10531,C008,María González,2024-10-14,Llamada,Promesa de pago,No se pudo contactar
2172,10531,C008,María González,2024-10-14,Visita,Sin respuesta,"Disputa factura, enviada a revisión"
2173,10533,C004,Paola Muñoz,2024-11-30,Email,Sin respuesta,Solicita plazo adicional de 30 días
2174,10533,C004,Paola Muñoz,2025-01-30,Email,Acuerdo firmado,Solicita plazo adicional de 30 días
2175,10533,C004,Paola Muñoz,2024-09-10,Carta,Promesa de pago,Cliente informó quiebra inminente
2176,10533,C004,Paola Muñoz,2024-06-29,Llamada,Acuerdo firmado,Promete pago al 15 del mes
2177,10533,C004,Paola Muñoz,2025-01-13,Email,Sin respuesta,
2178,10533,C004,Paola Muñoz,2024-08-09,Email,Acuerdo firmado,Cliente indica que pagará fin de mes
2179,10533,C004,Paola Muñoz,2024-07-24,Llamada,Acuerdo firmado,Acuerdo de cuotas establecido
2180,10533,C004,Paola Muñoz,2025-02-07,Visita,Número equivocado,No se pudo contactar
2181,10534,C006,Andrés Torres,2024-09-06,Visita,Contactado,Solicita plazo adicional de 30 días
2182,10534,C006,Andrés Torres,2024-09-16,Email,Sin respuesta,Promete pago al 15 del mes
2183,10534,C006,Andrés Torres,2024-12-15,Carta,No contesta,Promete pago al 15 del mes
2184,10535,C015,Andrés Torres,2025-02-13,Carta,Contactado,Cliente informó quiebra inminente
2185,10535,C015,Andrés Torres,2025-02-25,Carta,Sin respuesta,No se pudo contactar
2186,10535,C015,Andrés Torres,2025-02-14,Llamada,Contactado,Cliente informó quiebra inminente
2187,10535,C015,Andrés Torres,2025-02-28,Visita,Acuerdo firmado,
2188,10536,C002,Andrés Torres,2024-07-02,Visita,Número equivocado,Solicita plazo adicional de 30 días
2189,10536,C002,Andrés Torres,2024-03-15,WhatsApp,Sin respuesta,No se pudo contactar
2190,10536,C002,Andrés Torres,2024-02-12,Llamada,Sin respuesta,Cliente informó quiebra inminente
2191,10536,C002,Andrés Torres,2024-12-17,Visita,Promesa de pago,
2192,10536,C002,Andrés Torres,2024-03-08,WhatsApp,Número equivocado,Acuerdo de cuotas establecido
2193,10536,C002,Andrés Torres,2023-12-18,Email,Promesa de pago,
2194,10536,C002,Andrés Torres,2024-08-24,Llamada,Sin respuesta,Promete pago al 15 del mes
2195,10537,C012,Paola Muñoz,2024-06-10,Visita,Promesa de pago,Solicita plazo adicional de 30 días
2196,10537,C012,Paola Muñoz,2023-12-09,Llamada,Número equivocado,"Disputa factura, enviada a revisión"
2197,10537,C012,Paola Muñoz,2024-09-28,WhatsApp,Promesa de pago,Cliente informó quiebra inminente
2198,10537,C012,Paola Muñoz,2023-10-25,Carta,Promesa de pago,Solicita plazo adicional de 30 días
2199,10537,C012,Paola Muñoz,2023-11-14,Carta,Promesa de pago,
2200,10538,C011,Carlos Rojas,2024-06-28,Email,Promesa de pago,Acuerdo de cuotas establecido
2201,10538,C011,Carlos Rojas,2025-01-10,Llamada,No contesta,Acuerdo de cuotas establecido
2202,10538,C011,Carlos Rojas,2024-05-17,Llamada,No contesta,Solicita plazo adicional de 30 días
2203,10538,C011,Carlos Rojas,2024-03-20,WhatsApp,Contactado,"Disputa factura, enviada a revisión"
2204,10538,C011,Carlos Rojas,2024-03-09,Visita,Contactado,Cliente informó quiebra inminente
2205,10538,C011,Carlos Rojas,2024-06-18,Carta,Sin respuesta,Promete pago al 15 del mes
2206,10538,C011,Carlos Rojas,2024-10-19,WhatsApp,No contesta,
2207,10538,C011,Carlos Rojas,2024-08-04,Llamada,Número equivocado,No se pudo contactar
2208,10539,C007,Carlos Rojas,2025-01-26,Visita,Promesa de pago,No se pudo contactar
2209,10539,C007,Carlos Rojas,2024-12-19,Carta,Número equivocado,No se pudo contactar
2210,10539,C007,Carlos Rojas,2025-01-16,Llamada,Número equivocado,"Disputa factura, enviada a revisión"
2211,10539,C007,Carlos Rojas,2024-12-11,Carta,No contesta,Cliente informó quiebra inminente
2212,10539,C007,Carlos Rojas,2025-01-06,Visita,Número equivocado,No se pudo contactar
2213,10539,C007,Carlos Rojas,2025-02-28,Carta,Contactado,Promete pago al 15 del mes
2214,10539,C007,Carlos Rojas,2024-12-14,WhatsApp,Promesa de pago,"Disputa factura, enviada a revisión"
2215,10539,C007,Carlos Rojas,2025-02-11,Llamada,Número equivocado,Cliente indica que pagará fin de mes
2216,10540,C011,Andrés Torres,2023-09-22,WhatsApp,Acuerdo firmado,"Disputa factura, enviada a revisión"
2217,10540,C011,Andrés Torres,2023-11-21,Carta,Acuerdo firmado,Solicita plazo adicional de 30 días
2218,10540,C011,Andrés Torres,2024-09-12,Email,Número equivocado,
2219,10540,C011,Andrés Torres,2024-02-18,Email,No contesta,No se pudo contactar
2220,10541,C003,Andrés Torres,2024-10-15,Visita,Contactado,
2221,10541,C003,Andrés Torres,2024-12-07,Email,Contactado,Promete pago al 15 del mes
2222,10541,C003,Andrés Torres,2024-12-21,WhatsApp,Acuerdo firmado,"Disputa factura, enviada a revisión"
2223,10541,C003,Andrés Torres,2025-01-12,Visita,Sin respuesta,Solicita plazo adicional de 30 días
2224,10542,C001,Andrés Torres,2025-02-19,Carta,Número equivocado,
2225,10542,C001,Andrés Torres,2025-02-27,Visita,Sin respuesta,Cliente informó quiebra inminente
2226,10542,C001,Andrés Torres,2025-03-01,Visita,Promesa de pago,No se pudo contactar
2227,10542,C001,Andrés Torres,2025-02-19,Llamada,Promesa de pago,Promete pago al 15 del mes
2228,10542,C001,Andrés Torres,2025-02-26,Carta,No contesta,Promete pago al 15 del mes
2229,10543,C008,María González,2023-10-26,Visita,Promesa de pago,No se pudo contactar
2230,10543,C008,María González,2024-04-18,Visita,Número equivocado,Solicita plazo adicional de 30 días
2231,10544,C006,Carlos Rojas,2024-11-18,WhatsApp,Acuerdo firmado,"Disputa factura, enviada a revisión"
2232,10544,C006,Carlos Rojas,2024-03-27,Carta,Promesa de pago,"Disputa factura, enviada a revisión"
2233,10544,C006,Carlos Rojas,2024-10-08,Llamada,Sin respuesta,Cliente informó quiebra inminente
2234,10544,C006,Carlos Rojas,2024-07-24,Carta,Acuerdo firmado,Promete pago al 15 del mes
2235,10544,C006,Carlos Rojas,2024-10-25,Visita,Acuerdo firmado,Acuerdo de cuotas establecido
2236,10544,C006,Carlos Rojas,2024-04-09,Carta,Acuerdo firmado,"Disputa factura, enviada a revisión"
2237,10544,C006,Carlos Rojas,2024-09-02,Llamada,Promesa de pago,
2238,10544,C006,Carlos Rojas,2024-10-08,Email,Sin respuesta,Solicita plazo adicional de 30 días
2239,10545,C002,Carlos Rojas,2025-02-12,Llamada,Sin respuesta,Cliente informó quiebra inminente
2240,10545,C002,Carlos Rojas,2024-08-30,WhatsApp,Sin respuesta,Cliente indica que pagará fin de mes
2241,10545,C002,Carlos Rojas,2025-01-28,Llamada,Acuerdo firmado,No se pudo contactar
2242,10545,C002,Carlos Rojas,2025-02-12,Carta,Promesa de pago,No se pudo contactar
2243,10546,C006,Carlos Rojas,2025-02-28,Email,Promesa de pago,"Disputa factura, enviada a revisión"
2244,10548,C015,Valentina Soto,2024-11-27,Visita,Número equivocado,"Disputa factura, enviada a revisión"
2245,10548,C015,Valentina Soto,2024-03-21,Email,Promesa de pago,Cliente informó quiebra inminente
2246,10548,C015,Valentina Soto,2024-07-25,Email,Sin respuesta,"Disputa factura, enviada a revisión"
2247,10549,C006,Carlos Rojas,2024-06-02,Llamada,Sin respuesta,No se pudo contactar
2248,10550,C011,Valentina Soto,2024-09-20,Llamada,No contesta,Acuerdo de cuotas establecido
2249,10550,C011,Valentina Soto,2024-03-16,Llamada,No contesta,"Disputa factura, enviada a revisión"
2250,10550,C011,Valentina Soto,2023-06-16,Carta,Número equivocado,No se pudo contactar
2251,10550,C011,Valentina Soto,2024-06-02,Visita,No contesta,Acuerdo de cuotas establecido
2252,10550,C011,Valentina Soto,2023-08-07,Llamada,Contactado,Promete pago al 15 del mes
2253,10550,C011,Valentina Soto,2023-06-02,Llamada,Número equivocado,Solicita plazo adicional de 30 días
2254,10550,C011,Valentina Soto,2023-08-18,WhatsApp,Acuerdo firmado,"Disputa factura, enviada a revisión"
2255,10552,C009,Paola Muñoz,2025-02-06,Carta,Acuerdo firmado,Cliente indica que pagará fin de mes
2256,10552,C009,Paola Muñoz,2024-12-06,Carta,Acuerdo firmado,"Disputa factura, enviada a revisión"
2257,10552,C009,Paola Muñoz,2024-11-10,Carta,Número equivocado,
2258,10552,C009,Paola Muñoz,2024-12-16,Carta,Acuerdo firmado,No se pudo contactar
2259,10552,C009,Paola Muñoz,2024-11-26,Visita,Sin respuesta,Acuerdo de cuotas establecido
2260,10553,C013,Carlos Rojas,2024-04-26,WhatsApp,Sin respuesta,"Disputa factura, enviada a revisión"
2261,10553,C013,Carlos Rojas,2024-06-15,Llamada,Acuerdo firmado,Promete pago al 15 del mes
2262,10553,C013,Carlos Rojas,2024-06-10,WhatsApp,Número equivocado,No se pudo contactar
2263,10553,C013,Carlos Rojas,2024-07-21,Email,Sin respuesta,Cliente indica que pagará fin de mes
2264,10553,C013,Carlos Rojas,2024-06-23,Email,Acuerdo firmado,Cliente informó quiebra inminente
2265,10553,C013,Carlos Rojas,2024-08-03,WhatsApp,Contactado,Acuerdo de cuotas establecido
2266,10553,C013,Carlos Rojas,2024-05-21,Email,Número equivocado,No se pudo contactar
2267,10553,C013,Carlos Rojas,2024-01-20,WhatsApp,No contesta,"Disputa factura, enviada a revisión"
2268,10554,C011,María González,2025-03-01,Email,Contactado,Solicita plazo adicional de 30 días
2269,10554,C011,María González,2025-01-12,WhatsApp,Acuerdo firmado,"Disputa factura, enviada a revisión"
2270,10554,C011,María González,2024-10-16,Visita,Promesa de pago,Promete pago al 15 del mes
2271,10554,C011,María González,2024-12-19,Carta,No contesta,Cliente indica que pagará fin de mes
2272,10554,C011,María González,2024-12-22,WhatsApp,Sin respuesta,Promete pago al 15 del mes
2273,10554,C011,María González,2024-10-02,Carta,Número equivocado,"Disputa factura, enviada a revisión"
2274,10554,C011,María González,2025-02-21,Visita,Sin respuesta,
2275,10554,C011,María González,2024-12-20,Email,Promesa de pago,
2276,10555,C015,Valentina Soto,2024-09-25,WhatsApp,Número equivocado,No se pudo contactar
2277,10555,C015,Valentina Soto,2024-02-28,Visita,Número equivocado,No se pudo contactar
2278,10555,C015,Valentina Soto,2024-07-16,Email,Contactado,Solicita plazo adicional de 30 días
2279,10555,C015,Valentina Soto,2024-09-28,Llamada,No contesta,"Disputa factura, enviada a revisión"
2280,10555,C015,Valentina Soto,2024-08-17,Llamada,Contactado,Promete pago al 15 del mes
2281,10555,C015,Valentina Soto,2024-09-15,Email,Número equivocado,
2282,10555,C015,Valentina Soto,2024-03-17,WhatsApp,Acuerdo firmado,Promete pago al 15 del mes
2283,10555,C015,Valentina Soto,2024-01-10,Carta,Contactado,Promete pago al 15 del mes
2284,10556,C006,María González,2025-02-28,Carta,Sin respuesta,Cliente informó quiebra inminente
2285,10556,C006,María González,2025-02-01,Carta,Sin respuesta,Solicita plazo adicional de 30 días
2286,10556,C006,María González,2024-10-03,Carta,Sin respuesta,"Disputa factura, enviada a revisión"
2287,10556,C006,María González,2025-02-01,Carta,Sin respuesta,Acuerdo de cuotas establecido
2288,10556,C006,María González,2024-12-26,Visita,No contesta,Cliente informó quiebra inminente
2289,10557,C010,María González,2023-09-26,WhatsApp,Número equivocado,
2290,10557,C010,María González,2023-04-21,Carta,Acuerdo firmado,Solicita plazo adicional de 30 días
2291,10557,C010,María González,2023-09-11,Visita,Contactado,Cliente indica que pagará fin de mes
2292,10558,C013,Valentina Soto,2024-07-18,Email,Número equivocado,No se pudo contactar
2293,10558,C013,Valentina Soto,2025-01-13,Visita,Promesa de pago,No se pudo contactar
2294,10558,C013,Valentina Soto,2024-05-14,WhatsApp,Acuerdo firmado,Solicita plazo adicional de 30 días
2295,10558,C013,Valentina Soto,2024-05-17,Carta,Número equivocado,"Disputa factura, enviada a revisión"
2296,10558,C013,Valentina Soto,2024-10-06,Llamada,No contesta,Acuerdo de cuotas establecido
2297,10560,C009,Paola Muñoz,2025-02-20,Visita,Sin respuesta,Acuerdo de cuotas establecido
2298,10560,C009,Paola Muñoz,2024-12-24,WhatsApp,Acuerdo firmado,Acuerdo de cuotas establecido
2299,10560,C009,Paola Muñoz,2025-01-17,WhatsApp,Número equivocado,"Disputa factura, enviada a revisión"
2300,10560,C009,Paola Muñoz,2024-11-16,WhatsApp,No contesta,No se pudo contactar
2301,10560,C009,Paola Muñoz,2025-02-08,Email,Promesa de pago,Solicita plazo adicional de 30 días
2302,10561,C009,Andrés Torres,2023-12-25,Email,Sin respuesta,Promete pago al 15 del mes
2303,10561,C009,Andrés Torres,2024-08-15,WhatsApp,Sin respuesta,Acuerdo de cuotas establecido
